"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       
         140,       -10.9677897,        -9.0176124,      -9.626014935,      -10.16392498,      -6.783442603,       55.20614389,       55.20614389,      0.1263007058,       1.164998294
         141,      -10.96985036,      -9.018404904,      -9.628571068,      -10.16447459,       -6.78812501,       55.20614389,       55.20614389,      0.1263006792,       1.164998496
         142,      -10.96778926,      -9.019147866,      -9.630900834,      -10.16502248,      -6.717291073,       55.20614389,       55.20614389,      0.1263006451,       1.164998708
         143,      -10.95859947,      -9.019844725,      -9.633000613,      -10.16556463,      -6.653054485,       55.20614389,       55.20614389,      0.1263006204,       1.164998923
         144,      -10.93817364,      -9.020491551,      -9.634862382,      -10.16609777,      -6.525863448,       55.20614389,       55.20614389,      0.1263005814,       1.164999153
         145,      -10.90046649,      -9.021075095,      -9.636474547,      -10.16661926,       -6.40860257,       55.20614389,       55.20614389,      0.1263005615,       1.164999381
         146,      -10.84031551,      -9.021561338,      -9.637830698,      -10.16712693,      -6.264311391,       55.20614389,       55.20614389,      0.1263005146,       1.164999628
         147,      -10.75554394,      -9.021882343,      -9.638917522,      -10.16761889,      -6.128662284,       55.20614389,       55.20614389,      0.1263005055,       1.164999863
         148,      -10.64917261,      -9.021900659,       -9.63972074,      -10.16809349,      -5.982852945,       55.20614389,       55.20614389,      0.1263004443,       1.165000123
         149,      -10.52701011,      -9.021352245,      -9.640180342,      -10.16854918,      -5.841182317,       55.20614389,       55.20614389,      0.1263004564,       1.165000354
         150,      -10.39469014,      -9.019726089,      -9.640187502,      -10.16898484,      -5.695888136,       55.20614389,       55.20614389,      0.1263003667,       1.165000627
         151,      -10.25680919,       -9.01606946,      -9.639457913,      -10.16939907,      -5.552067541,       66.24737267,       66.24737267,      0.1263004192,        1.16500084
         152,      -10.11539681,      -9.008617845,      -9.637482038,      -10.16927607,      -5.425582617,       6.624737267,       6.624737267,      0.1263002657,       1.165001183
         153,      -9.967418664,      -8.993552491,      -9.627880832,       -10.1721873,      -4.964699951,        7.94968472,        7.94968472,      0.1263003695,       1.165001168
         154,      -10.05174126,      -9.007886708,      -9.643391539,      -10.17222639,      -5.634411804,       9.539621664,       9.539621664,      0.1263002965,       1.165001232
         155,        -10.215737,      -9.020722757,      -9.668465684,      -10.17225206,      -6.191256128,         11.447546,         11.447546,      0.1263003472,       1.165001251
         156,      -10.31234122,      -9.019334665,      -9.680425396,      -10.17226271,      -5.418035685,        13.7370552,        13.7370552,      0.1263002864,       1.165001324
         157,        -10.302473,      -9.019855322,      -9.682252984,      -10.17225887,      -5.650786844,       16.48446624,       16.48446624,      0.1263003354,        1.16500136
         158,      -10.30291529,      -9.020988125,      -9.678065166,      -10.17224034,      -5.685334136,       19.78135948,       19.78135948,      0.1263002699,       1.165001455
         159,       -10.2801715,      -9.020190271,      -9.672798349,      -10.17220452,      -5.602783823,       23.73763138,       23.73763138,      0.1263003229,       1.165001513
         160,      -10.22021424,      -9.018052015,      -9.668981612,      -10.17214646,      -5.516152975,       28.48515766,       28.48515766,      0.1263002294,       1.165001647
         161,      -10.14037592,      -9.014142559,      -9.665587302,      -10.17206008,      -5.451270811,       34.18218919,       34.18218919,      0.1263003087,       1.165001727
         162,      -10.04464337,      -9.006706411,       -9.66055983,      -10.17193997,      -5.357284944,       41.01862702,       41.01862702,        0.12630016,       1.165001924
         163,      -9.933532379,      -8.992736922,      -9.652509881,        -10.171782,      -5.241118237,       49.22235243,       49.22235243,      0.1263003021,       1.165002025
         164,      -9.808189271,      -8.967470497,      -9.639686746,      -10.17158373,      -5.117953113,       59.06682292,       59.06682292,      0.1263000392,       1.165002328
         165,      -9.673116252,      -8.924259603,      -9.618528033,       -10.1713426,      -4.983582015,        70.8801875,        70.8801875,      0.1263003234,       1.165002438
         166,      -9.527364222,      -8.854954451,      -9.583158007,      -10.17105867,      -4.841732899,        7.08801875,        7.08801875,      0.1262998133,       1.165002927
         167,      -9.376340089,      -8.757104175,      -9.526091153,      -10.17397443,      -4.374443432,         8.5056225,         8.5056225,      0.1263002331,        1.16500278
         168,       -9.44457085,      -8.833182542,      -9.556638258,       -10.1739928,      -4.967518348,         10.206747,         10.206747,      0.1262999385,       1.165002936
         169,      -9.585585416,      -8.945192873,      -9.643421315,      -10.17399424,      -5.472941913,        12.2480964,        12.2480964,      0.1263001855,       1.165002871
         170,      -9.667298085,      -8.928295108,      -9.644330237,      -10.17397721,      -4.801247428,       14.69771568,       14.69771568,      0.1262999358,       1.165003023
         171,      -9.650857418,      -8.926033785,      -9.641300332,      -10.17394286,      -4.971739033,       17.63725882,       17.63725882,      0.1263001914,       1.165002972
         172,      -9.637530868,      -8.928366773,      -9.640967101,      -10.17389074,        -4.9990514,       21.16471058,       21.16471058,      0.1262999094,       1.165003158
         173,      -9.603055652,       -8.90718149,      -9.628763773,      -10.17381771,      -4.921049454,       25.39765269,       25.39765269,      0.1263002107,       1.165003111
         174,      -9.534471919,      -8.870076281,      -9.607100696,      -10.17371831,      -4.830501877,       30.47718323,       30.47718323,      0.1262997987,       1.165003379
         175,      -9.447463834,      -8.818136341,      -9.577607438,      -10.17358645,      -4.752816178,       36.57261988,       36.57261988,      0.1263002602,       1.165003299
         176,      -9.343883666,      -8.745112707,      -9.532299177,      -10.17341666,      -4.655195689,       43.88714386,       43.88714386,      0.1262995758,       1.165003722
         177,      -9.228673946,      -8.650989878,      -9.465637523,      -10.17320541,      -4.534052295,       52.66457263,       52.66457263,      0.1263003819,       1.165003549
         178,      -9.097540478,       -8.53511742,      -9.375250768,      -10.17295201,      -4.409877998,       63.19748715,       63.19748715,      0.1262990996,       1.165004285
         179,      -8.962575684,      -8.406979153,      -9.263715715,      -10.17265662,      -4.269585332,       75.83698458,       75.83698458,      0.1263006086,       1.165003894
         180,      -8.812312653,      -8.261804594,      -9.132488996,      -10.17232297,       -4.13182109,        91.0043815,        91.0043815,      0.1262979752,       1.165005289
         181,      -8.668709473,      -8.117329164,      -8.991376992,      -10.17195293,      -3.974822349,       109.2052578,       109.2052578,      0.1263007406,       1.165004502
         182,      -8.508630293,      -7.959848198,      -8.841523546,      -10.17156075,       -3.83602671,       131.0463094,       131.0463094,      0.1262951076,        1.16500732
         183,      -8.371174245,      -7.818049617,      -8.693291603,      -10.17114279,      -3.669769197,       157.2555712,       157.2555712,      0.1262990667,       1.165006335
         184,      -8.245915525,      -7.696684228,      -8.578721768,      -10.17074633,      -3.565935862,       157.2555712,       157.2555712,      0.1262910695,       1.165010387
         185,      -8.139478438,      -7.585939522,      -8.455678945,       -10.1715233,       -3.42566582,       188.7066855,       188.7066855,      0.1262931309,       1.165010655
         186,      -8.103950037,      -7.552642772,      -8.420288994,      -10.17095899,       -3.39199333,       226.4480226,       226.4480226,       0.126290135,       1.165012585
