"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         641,      -6.711813444,      -5.734396837,      -5.609771899,      -8.606485898,      -2.568177938
          0,           0,         642,      -6.713986347,      -5.734925768,      -5.609869249,      -8.607152235,      -2.564235332
          0,           0,         643,       -6.71593258,        -5.7354287,      -5.609876861,      -8.607973496,      -2.154651398
          0,           0,         644,      -6.717786798,      -5.735944849,      -5.609833633,      -8.608989516,      -1.786953012
          0,           0,         645,      -6.719450592,      -5.736484784,      -5.609760928,      -8.610107507,      -1.589613317
          0,           0,         646,      -6.720840207,      -5.737067429,      -5.609669157,      -8.611159609,       -1.63688043
          0,           0,         647,      -6.721884465,      -5.737734684,      -5.609572709,      -8.611891989,      -2.121088254
          0,           0,         648,      -6.722479706,      -5.738549704,      -5.609520336,      -8.611921466,      -1.799000008
          0,           0,         649,      -6.722445117,      -5.739579087,      -5.609608896,      -8.610715983,      -1.627954262
          0,           0,         650,      -6.721552159,      -5.740871628,      -5.609946442,      -8.607646707,       -1.65810137
          0,           0,         651,      -6.719666249,      -5.742447326,      -5.610579005,      -8.602066699,      -1.736115649
          0,           0,         652,      -6.716935244,      -5.744301777,      -5.611451889,      -8.593346743,      -1.739110544
          0,           0,         653,      -6.713747746,      -5.746436663,      -5.612472853,      -8.580983387,      -1.768472892
          0,           0,         654,      -6.710261677,      -5.748911569,      -5.613650783,      -8.660360978,      -2.754119674
          0,           0,         655,      -6.716275775,      -5.749879161,      -5.614072793,      -8.663334003,      -3.333979734
          0,           0,         656,      -6.716638907,      -5.749966198,      -5.614108649,      -8.663462499,      -3.312870738
          0,           0,         657,      -6.716993227,      -5.750057028,      -5.614144865,      -8.663617109,      -3.293335029
          0,           0,         658,      -6.717366597,      -5.750155208,      -5.614181501,      -8.663800919,      -3.264550019
          0,           0,         659,      -6.717790145,      -5.750264253,      -5.614218525,      -8.664017811,       -3.22423823
          0,           0,         660,       -6.71829342,       -5.75038737,      -5.614255731,      -8.664272959,      -3.178634081
          0,           0,         661,      -6.718900108,      -5.750527403,      -5.614292736,      -8.664573917,      -3.132220523
          0,           0,         662,      -6.719625619,      -5.750686893,      -5.614329111,      -8.664931498,      -3.078780045
          0,           0,         663,      -6.720476811,      -5.750868039,      -5.614364696,      -8.665359944,      -2.981906786
          0,           0,         664,      -6.721452854,      -5.751072466,      -5.614400103,      -8.665876582,      -2.772738159
          0,           0,         665,      -6.722545835,      -5.751300855,      -5.614437325,       -8.66650118,       -2.47046425
          0,           0,         666,      -6.723740748,      -5.751552826,      -5.614480138,        -8.6672532,      -2.157700489
          0,           0,         667,      -6.725015799,      -5.751827414,      -5.614533709,      -8.668143341,      -1.881424483
          0,           0,         668,      -6.726343651,      -5.752124618,      -5.614602916,      -8.671026336,      -2.552633551
          0,           0,         669,      -6.726476937,      -5.752161922,      -5.614611792,      -8.671198166,      -2.500214233
          0,           0,         670,      -6.726607884,      -5.752198176,      -5.614620512,      -8.671370277,      -2.468159245
          0,           0,         671,      -6.726737811,      -5.752233609,      -5.614629136,      -8.671542636,      -2.445616017
          0,           0,         672,      -6.726867301,      -5.752268353,      -5.614637699,      -8.671715248,       -2.43375304
          0,           0,         673,       -6.72699655,      -5.752302491,      -5.614646218,      -8.671888104,      -2.425694366
          0,           0,         674,       -6.72712556,      -5.752336081,      -5.614654701,       -8.67206119,      -2.412688964
          0,           0,         675,      -6.727254244,      -5.752369171,      -5.614663153,      -8.672234484,      -2.398852023
          0,           0,         676,      -6.727382478,      -5.752401801,      -5.614671574,      -8.672407966,      -2.385419937
          0,           0,         677,      -6.727510134,      -5.752434007,       -5.61467996,      -8.672581613,      -2.372707197
          0,           0,         678,       -6.72763709,      -5.752465822,      -5.614688311,      -8.672755403,      -2.360771471
          0,           0,         679,      -6.727763243,      -5.752497278,      -5.614696622,      -8.672929314,      -2.349598847
          0,           0,         680,      -6.727888503,      -5.752528403,       -5.61470489,      -8.673092127,      -2.296528946
          0,           0,         681,      -6.728038402,      -5.752565244,      -5.614714728,      -8.673285975,      -2.239166576
          0,           0,         682,      -6.728217106,      -5.752608788,      -5.614726405,      -8.673516311,      -2.176321014
          0,           0,         683,      -6.728429147,      -5.752660189,      -5.614740222,      -8.673789308,       -2.10982677
          0,           0,         684,      -6.728679344,      -5.752720809,      -5.614756504,       -8.67411183,      -2.041622087
          0,           0,         685,      -6.728972695,      -5.752792268,      -5.614775597,      -8.674491322,      -1.974456947
          0,           0,         686,      -6.729314235,      -5.752876514,       -5.61479785,      -8.674935621,      -1.912813787
          0,           0,         687,      -6.729708828,      -5.752975943,      -5.614823605,      -8.675452629,      -1.862814928
          0,           0,         688,      -6.730160905,      -5.753093603,      -5.614853193,      -8.676049752,      -1.834579021
          0,           0,         689,      -6.730674093,      -5.753233548,      -5.614887004,      -8.676732788,      -1.843565972
          0,           0,         690,      -6.731250742,      -5.753401403,      -5.614925731,      -8.678471295,      -2.435285005
          0,           0,         691,      -6.731332799,      -5.753431397,      -5.614933067,      -8.678642522,      -2.445592411
          0,           0,         692,      -6.731415119,       -5.75346117,      -5.614940255,      -8.678800896,      -2.420327596
          0,           0,         693,      -6.731515405,      -5.753496599,      -5.614948667,      -8.678989081,      -2.397923922
          0,           0,         694,      -6.731637651,      -5.753538802,      -5.614958504,      -8.679212174,      -2.380036857
          0,           0,         695,      -6.731786223,      -5.753589134,      -5.614969986,      -8.679475892,      -2.369166958
